Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Tunisia,TUN,Gender equality,5.51.01.07.gender,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333
Tunisia,TUN,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tunisia,TUN,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tunisia,TUN,Poverty survey,5.14.01.01.povsurv,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5
Tunisia,TUN,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,Child malnutrition,5.51.01.02.malnut,1,1,1,0.66667,1,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,1,1,1,0.66667,0.66667,0.66667
Turkey,TUR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,0.66667,1,1,0.66667,1,1,1,1
Turkey,TUR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkey,TUR,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Turkmenistan,TKM,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0.33333,0.66667,0.66667,0.33333
Turkmenistan,TKM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkmenistan,TKM,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0
Turkmenistan,TKM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Turkmenistan,TKM,Population census,3.11.01.01.popcen,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
Turkmenistan,TKM,Poverty survey,5.14.01.01.povsurv,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Turkmenistan,TKM,UNESCO reporting,5.12.01.01.unesco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tuvalu,TUV,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
Tuvalu,TUV,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1
Tuvalu,TUV,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,0,0,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667
Tuvalu,TUV,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1
Tuvalu,TUV,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1
Tuvalu,TUV,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,0,0,0,0.5,0.5,1,1,1
Tuvalu,TUV,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,0,0,0,0,0,1,1,1
Uganda,UGA,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1
Uganda,UGA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uganda,UGA,Gender equality,5.51.01.07.gender,0.66667,0.66667,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.66667,0.66667,0,0,0,0
Uganda,UGA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uganda,UGA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Uganda,UGA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uganda,UGA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
Ukraine,UKR,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0,0,0,0,0
Ukraine,UKR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ukraine,UKR,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333
Ukraine,UKR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ukraine,UKR,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Ukraine,UKR,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Ukraine,UKR,UNESCO reporting,5.12.01.01.unesco,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,URY,Child malnutrition,5.51.01.02.malnut,0,0,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,0.66667,0.66667,0.66667
Uruguay,URY,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,URY,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0,0,0.33333
Uruguay,URY,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,URY,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,URY,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uruguay,URY,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
Uzbekistan,UZB,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333
Uzbekistan,UZB,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uzbekistan,UZB,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.33333,1,1,1,1
Uzbekistan,UZB,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uzbekistan,UZB,Population census,3.11.01.01.popcen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,UZB,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0,0,1,1,1
Uzbekistan,UZB,UNESCO reporting,5.12.01.01.unesco,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1
Vanuatu,VUT,Child malnutrition,5.51.01.02.malnut,..,0.33333,0.33333,0.33333,0.33333,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667
Vanuatu,VUT,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vanuatu,VUT,Gender equality,5.51.01.07.gender,..,1,1,0.66667,0.66667,0.33333,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
Vanuatu,VUT,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vanuatu,VUT,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vanuatu,VUT,Poverty survey,5.14.01.01.povsurv,..,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5
Vanuatu,VUT,UNESCO reporting,5.12.01.01.unesco,..,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"Venezuela, RB",VEN,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,0.66667,0.33333,1,1,1,1,1,1,1
"Venezuela, RB",VEN,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Venezuela, RB",VEN,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.66667
"Venezuela, RB",VEN,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Venezuela, RB",VEN,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Venezuela, RB",VEN,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Venezuela, RB",VEN,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,Gender equality,5.51.01.07.gender,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vietnam,VNM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Vietnam,VNM,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1
West Bank and Gaza,PSE,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,0.3,0,0.33333,0.33333,0.33333,0.33333,1,1,1,1,1,0.66667
West Bank and Gaza,PSE,Child mortality,5.51.01.03.mortal,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1
West Bank and Gaza,PSE,Gender equality,5.51.01.07.gender,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1
West Bank and Gaza,PSE,Immunization,5.51.01.04.immun,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0
West Bank and Gaza,PSE,Population census,3.11.01.01.popcen,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1
West Bank and Gaza,PSE,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,0.5,1,1,1,1,1,1,1,1,1,1,1
West Bank and Gaza,PSE,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,1,1,1,1,1,1,1,1,1,1,1,1
"Yemen, Rep.",YEM,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,1,1,1,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
"Yemen, Rep.",YEM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Yemen, Rep.",YEM,Gender equality,5.51.01.07.gender,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333
"Yemen, Rep.",YEM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Yemen, Rep.",YEM,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"Yemen, Rep.",YEM,Poverty survey,5.14.01.01.povsurv,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
Zambia,ZMB,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,1,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Zambia,ZMB,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ZMB,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,ZMB,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ZMB,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zambia,ZMB,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5
Zambia,ZMB,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
Zimbabwe,ZWE,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,1,1,1,1,1,1
Zimbabwe,ZWE,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ZWE,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0
Zimbabwe,ZWE,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ZWE,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ZWE,Poverty survey,5.14.01.01.povsurv,0.5,0.5,0.5,0,0,0.5,1,1,1,1,1,1,1,1,1,1,1
Zimbabwe,ZWE,UNESCO reporting,5.12.01.01.unesco,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Data from database: Statistical Capacity Indicators,,,,,,,,,,,,,,,,,,,,
Last Updated: 02/03/2021,,,,,,,,,,,,,,,,,,,,
Code,Indicator Name,Short definition,Long definition,Source,Topic,Statistical concept and methodology
5.51.01.02.malnut,Child malnutrition (prevalence of underweight children under five),"Prevalence of underweight children under-five years of age, also known as prevalence of child malnutrition (weight for age), is the percentage of children under-five whose weight for age is less than minus two standard deviations from the median for the international reference population ages 0 to 59 months.","Prevalence of underweight children under-five years of age, also known as prevalence of child malnutrition (weight for age), is the percentage of children under-five whose weight for age is less than minus two standard deviations from the median for the international reference population ages 0 to 59 months. The data are based on the World Health Organization’s new child growth standards released in 2006. Child malnutrition is linked to poverty, low levels of education, and poor access to health services. Sufficient and good-quality nutrition is therefore critical for development, health, and survival of current and succeeding generations. This indicator monitors nutritional status and health in populations and relates to the first MDG aiming at reducing poverty and hunger.","World Development Indicator (WDI) databank. Original source: World Health Organization (WHO), Global Database on Child Growth and Malnutrition",Statistical Capacity Indicator (SCI),"Scores are 1, 2/3, and 1/3 if the indicator was observed at least 3 times, 2 times, or once within 10 years. For assessment, look at 10 year interval starting two years before current and count number of data points available."
5.51.01.03.mortal,Child mortality (under-five mortality rate),"Under-five mortality rate is the probability that a newborn baby will die before reaching age five, if subject to current age-specific mortality rates. The probability is expressed as a rate per 1,000. The indicator measures child survival.","Under-five mortality rate is the probability that a newborn baby will die before reaching age five, if subject to current age-specific mortality rates. The probability is expressed as a rate per 1,000. The indicator measures child survival. Survival of a child is closely linked to the provision of primary health-care services; but poverty, malnutrition, a decline in breast-feeding, maternal education, use of improved water, and inadequacy sanitation and health facilities are all associated with high child mortality. The indicator relates to the fourth MDG calling for reducing child mortality.","World Development Indicator (WDI) databank. Original source: UNICEF, WHO, World Bank, UN DESA, UNPD",Statistical Capacity Indicator (SCI),Score is 1 if a national or international estimate is available for reference year. For assessment the reference year which is the year 2 years before current will be checked for data avail.
5.51.01.07.gender,Gender equality in education (gross enrollment rate of girls to boys in primary and secondary education),The indicator is defined as the ratio of the gross enrollment rate of girls to boys in primary and secondary education levels in both public and private schools.,"The indicator is defined as the ratio of the gross enrollment rate of girls to boys in primary and secondary education levels in both public and private schools. Women have an enormous impact on the well-being of their families and societies, but their potential is sometimes not realized because of discriminatory social norms, incentives, and legal institutions. Although their status has improved in recent decades, gender inequalities persist. Education is one of the most important aspects of human development, and eliminating gender disparity at all levels of education would help to increase the status and capabilities of women. This indicator provides a measure of equality of educational opportunity and relates to the third MDG that seeks to promote gender equality and the empowerment of women.",World Development Indicator (WDI) databank. Original source: UNESCO Institute for Statistics: Table 5: Enrolment ratios by ISCED level,Statistical Capacity Indicator (SCI),"Scores are 1, 2/3, and 1/3 if the indicator is observed for 5, 4-3, and 2-1 out of the 5 latest years, respectively. For assessment, look at 5 year interval starting 2 years before current and count number of data points available."
5.51.01.04.immun,Child immunization (proportion of one-year-old children immunized against measles),The proportion of one-year-old children immunized against measles is the proportion of children aged one who received one dose of measles vaccine. A child is considered adequately immunized against measles after receiving one dose of vaccine,"The proportion of one-year-old children immunized against measles is the proportion of children aged one who received one dose of measles vaccine. A child is considered adequately immunized against measles after receiving one dose of vaccine. Immunization is an essential component for reducing under-five mortality, and it serves as a proxy to measure the coverage and the quality of the child health care system. This indicator is also related to the fourth MDG aiming at reducing child mortality.",World Development Indicator (WDI) databank. Original source: WHO and UNICEF,Statistical Capacity Indicator (SCI),"Score is 1 if the periodicity of the indicator is annual within 5 year reference period. For assessment, look at 5 year interval starting 2 years before current year and count number of data points available."
3.11.01.01.popcen,Population Census,"Population censuses collect data on the size, distribution and composition of population and information on a broad range of social and economic characteristics of the population.","Population censuses collect data on the size, distribution and composition of population and information on a broad range of social and economic characteristics of the population. It also provides sampling frames for household and other surveys. It is recommended that population censuses be conducted at least every 10 years.","World Bank Microdata library. Original source: United Nations Statistical Division (UNSD), 2010 World Population and Housing Censuses Programme",Statistical Capacity Indicator (SCI),Score is 1 if the country had a census at least once in the last 10 years. For assessment it will be looked at 10 year interval starting the year before current and counting the number of agricultural censuses conducted.
5.14.01.01.povsurv,Poverty surveys,"Poverty surveys collect data on household income, consumption and expenditure, including income in kind. They typically include income, expenditure, and consumption surveys, household budget surveys, Integrated Surveys, Living Standard Measuring Surveys, and other poverty related surveys. It is recommended that poverty surveys be conducted at least every 3 to 5 years.","Poverty surveys collect data on household income, consumption and expenditure, including income in kind. They typically include income, expenditure, and consumption surveys, household budget surveys, Integrated Surveys, Living Standard Measuring Surveys, and other poverty related surveys. It is recommended that poverty surveys be conducted at least every 3 to 5 years.",World Bank Microdata library,Statistical Capacity Indicator (SCI),"Scores are 1, and 1/2 if a survey is conducted at least 3 times, or 2 times respectively in the last 10 years. For assessment it will be looked at 10 year interval starting the year before current and the number of conducted poverty surveys counted."
5.12.01.01.unesco,Enrolment reporting to UNESCO,UNESCO Institute of Statistics compiles data on education based on official responses to surveys and from reports provided by education authorities in each country.,"UNESCO Institute of Statistics compiles data on education based on official responses to surveys and from reports provided by education authorities in each country. As the recommended periodicity of these data is annual, annual reporting from countries is considered a good practice.",World Bank EdStats. Original source: UNESCO Institute for Statistics (UIS),Statistical Capacity Indicator (SCI),Score is 1 if the country reported at least 3 times in the last 4 years. For assessment it will be looked at the 4-year-period starting 2 years back from actual year.
