,Unnamed: 0,Country Name,Series Name,1990,1995,2000,2005,2010,2015,2020
1197,1197,channel islands,"probability of dying among youth ages 20-24 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,1198,channel islands,"probability of dying among children ages 5-9 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,1199,channel islands,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200,1200,chile,"adolescent fertility rate (births per 1,000 women ages 15-19)",66.11,66.6114,60.3632,55.8504,54.3068,46.152,38.3112
1201,1201,chile,adults (ages 15+) living with hiv,2600.0,10000.0,18000.0,27000.0,39000.0,54000.0,79000.0
1202,1202,chile,adults (ages 15-49) newly infected with hiv,1000.0,2100.0,2100.0,2300.0,2900.0,3300.0,3600.0
1203,1203,chile,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1204,1204,chile,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,1205,chile,current health expenditure per capita (current us$),0.0,0.0,356.96377563,500.64517212,867.73077393,1127.02160645,0.0
1206,1206,chile,"death rate, crude (per 1,000 people)",5.625,5.352,4.959,5.301,5.962,6.121,7.221
1207,1207,chile,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,1208,chile,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,1209,chile,"fertility rate, total (births per woman)",2.579,2.303,1.987,1.803,1.844,1.737,1.537
1210,1210,chile,"immunization, bcg (% of one-year-old children)",94.0,97.0,93.0,95.0,95.0,93.0,98.0
1211,1211,chile,"immunization, dpt (% of children ages 12-23 months)",95.0,94.0,91.0,91.0,92.0,96.0,93.0
1212,1212,chile,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,92.0,97.0,93.0
1213,1213,chile,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,96.0,84.0,89.0,83.0
1214,1214,chile,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,1215,chile,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,23.0,18.0,16.0,17.0,14.0
1216,1216,chile,"life expectancy at birth, total (years)",72.574,74.609,76.87,78.016,78.501,79.746,79.377
1217,1217,chile,"maternal mortality ratio (national estimate, per 100,000 live births)",41.0,30.0,19.0,18.0,0.0,15.0,0.0
1218,1218,chile,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,17.9,17.7,12.5,12.3,0.0
1219,1219,chile,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,14.3,13.7,12.9,11.6,0.0
1220,1220,chile,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,1221,chile,"mortality rate, infant (per 1,000 live births)",16.1,11.1,9.2,7.7,7.4,6.7,5.8
1222,1222,chile,people using at least basic drinking water services (% of population),0.0,0.0,95.74911864,97.11012176,98.32901085,99.50649272,99.99999872
1223,1223,chile,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,1224,chile,prevalence of overweight (% of adults),48.9,51.6,54.5,57.3,60.0,62.6,0.0
1225,1225,chile,prevalence of overweight (% of children under 5),0.0,10.9,0.0,0.0,0.0,0.0,0.0
1226,1226,chile,prevalence of undernourishment (% of population),0.0,0.0,0.0,3.1,3.4,3.1,2.6
1227,1227,chile,"probability of dying among youth ages 20-24 years (per 1,000)",5.0,4.7,4.1,3.7,3.5,3.1,2.9
1228,1228,chile,"probability of dying among children ages 5-9 years (per 1,000)",1.5,1.3,1.0,0.9,0.9,0.7,0.6
1229,1229,chile,"tuberculosis death rate (per 100,000 people)",0.0,0.0,3.6,3.8,3.2,2.5,1.7
1230,1230,china,"adolescent fertility rate (births per 1,000 women ages 15-19)",20.1536,13.2996,9.911,7.8736,7.3422,7.5318,7.659
1231,1231,china,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,1232,china,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,1233,china,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234,1234,china,"community health workers (per 1,000 people)",1.061,1.078,1.033,0.698,0.81,0.0,0.0
1235,1235,china,current health expenditure per capita (current us$),0.0,0.0,42.11240387,71.86441803,186.49150085,390.10409546,0.0
1236,1236,china,"death rate, crude (per 1,000 people)",6.67,6.57,6.45,6.51,7.11,7.07,7.07
1237,1237,china,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1238,1238,china,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,1239,china,"fertility rate, total (births per woman)",2.514,1.588,1.628,1.624,1.687,1.67,1.281
1240,1240,china,"immunization, bcg (% of one-year-old children)",99.0,79.0,84.0,86.0,99.0,99.0,99.0
1241,1241,china,"immunization, dpt (% of children ages 12-23 months)",97.0,80.0,85.0,87.0,99.0,99.0,99.0
1242,1242,china,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,60.0,84.0,99.0,99.0,99.0
1243,1243,china,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,84.0,99.0,99.0,99.0
1244,1244,china,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0147878304281972,0.0392001022562259,0.0086691772453402,6.59196835184501e-05,0.0
1245,1245,china,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,107.0,91.0,76.0,65.0,57.0
1246,1246,china,"life expectancy at birth, total (years)",68.005,70.008,71.881,74.111,75.599,76.977,78.077
1247,1247,china,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,65.0,53.0,35.0,0.0,0.0
1248,1248,china,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,21.4,20.8,20.3,18.3,0.0
1249,1249,china,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,23.0,21.8,19.0,16.8,0.0
1250,1250,china,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251,1251,china,"mortality rate, infant (per 1,000 live births)",42.7,38.4,29.9,19.4,12.5,8.3,5.5
1252,1252,china,people using at least basic drinking water services (% of population),0.0,0.0,80.47577364,84.57435729,88.56889093,91.76264123,94.26111059
1253,1253,china,pregnant women receiving prenatal care (%),0.0,78.7,89.4,89.8,94.1,96.5,0.0
1254,1254,china,prevalence of overweight (% of adults),15.4,17.9,20.8,24.1,27.8,31.6,0.0
1255,1255,china,prevalence of overweight (% of children under 5),5.3,13.6,3.4,5.9,6.6,0.0,0.0
1256,1256,china,prevalence of undernourishment (% of population),0.0,0.0,0.0,7.0,2.5,2.5,2.5
1257,1257,china,"probability of dying among youth ages 20-24 years (per 1,000)",3.6,3.5,3.3,3.1,2.8,2.6,2.5
1258,1258,china,"probability of dying among children ages 5-9 years (per 1,000)",4.4,3.3,2.4,1.8,1.3,1.1,0.9
1259,1259,china,"tuberculosis death rate (per 100,000 people)",0.0,0.0,8.7,5.5,3.9,2.8,2.1
1260,1260,colombia,"adolescent fertility rate (births per 1,000 women ages 15-19)",96.2052,100.3644,97.6814,87.4948,76.8484,69.3178,63.144
1261,1261,colombia,adults (ages 15+) living with hiv,12000.0,47000.0,80000.0,96000.0,110000.0,130000.0,160000.0
1262,1262,colombia,adults (ages 15-49) newly infected with hiv,4200.0,9500.0,9100.0,8000.0,8800.0,8500.0,8300.0
1263,1263,colombia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.4,0.1,3.6,0.0,0.0
1264,1264,colombia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,1265,colombia,current health expenditure per capita (current us$),0.0,0.0,132.87971497,207.15899658,448.08776855,464.63497925,0.0
1266,1266,colombia,"death rate, crude (per 1,000 people)",5.834,5.58,5.351,5.072,4.924,5.168,6.606
1267,1267,colombia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268,1268,colombia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),64.8,26.5,43.7,38.8,52.0,0.0,0.0
1269,1269,colombia,"fertility rate, total (births per woman)",3.082,2.862,2.572,2.263,1.992,1.863,1.737
1270,1270,colombia,"immunization, bcg (% of one-year-old children)",95.0,99.0,91.0,94.0,84.0,90.0,89.0
1271,1271,colombia,"immunization, dpt (% of children ages 12-23 months)",88.0,85.0,79.0,93.0,88.0,91.0,88.0
1272,1272,colombia,"immunization, hepb3 (% of one-year-old children)",0.0,71.0,78.0,93.0,88.0,91.0,88.0
1273,1273,colombia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,84.0,73.0,74.0,86.0,88.0
1274,1274,colombia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,24.0172935455347,17.676645717227,16.4369173218984,8.06427466725041,9.40926471028173
1275,1275,colombia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,37.0,30.0,32.0,31.0,34.0
1276,1276,colombia,"life expectancy at birth, total (years)",68.644,69.933,71.32,73.081,75.033,76.257,74.769
1277,1277,colombia,"maternal mortality ratio (national estimate, per 100,000 live births)",60.0,45.0,84.0,60.0,58.0,47.0,0.0
1278,1278,colombia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,20.0,16.9,16.2,18.0,0.0
1279,1279,colombia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,15.1,13.5,11.1,10.3,0.0
1280,1280,colombia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,1281,colombia,"mortality rate, infant (per 1,000 live births)",29.2,24.9,21.2,18.3,15.7,13.4,11.4
1282,1282,colombia,people using at least basic drinking water services (% of population),0.0,0.0,91.46819342,93.23447413,94.85395872,96.33586812,97.49165711
1283,1283,colombia,pregnant women receiving prenatal care (%),84.3,85.8,90.8,93.5,97.0,97.5,0.0
1284,1284,colombia,prevalence of overweight (% of adults),43.0,46.4,49.7,52.7,55.6,58.5,0.0
1285,1285,colombia,prevalence of overweight (% of children under 5),0.0,4.5,5.3,4.2,4.8,0.0,0.0
1286,1286,colombia,prevalence of undernourishment (% of population),0.0,0.0,0.0,11.2,12.9,6.5,8.2
1287,1287,colombia,"probability of dying among youth ages 20-24 years (per 1,000)",16.6,13.0,13.2,9.9,8.2,6.9,6.7
1288,1288,colombia,"probability of dying among children ages 5-9 years (per 1,000)",2.2,1.8,1.6,1.4,1.3,1.1,1.1
1289,1289,colombia,"tuberculosis death rate (per 100,000 people)",0.0,0.0,3.2,2.7,2.3,2.2,2.5
1290,1290,comoros,"adolescent fertility rate (births per 1,000 women ages 15-19)",112.4578,102.645,94.8934,84.5882,76.4744,68.989,61.4798
1291,1291,comoros,adults (ages 15+) living with hiv,100.0,100.0,100.0,100.0,200.0,200.0,200.0
1292,1292,comoros,adults (ages 15-49) newly infected with hiv,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1293,1293,comoros,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,63.0,0.0,0.0,0.0,0.0
1294,1294,comoros,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1295,1295,comoros,current health expenditure per capita (current us$),0.0,0.0,47.0023613,65.68196106,65.7171936,57.17092514,0.0
1296,1296,comoros,"death rate, crude (per 1,000 people)",12.806,11.159,10.51,9.997,9.457,8.685,8.274
1297,1297,comoros,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,1298,comoros,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,31.0,0.0,0.0,0.0,0.0
1299,1299,comoros,"fertility rate, total (births per woman)",6.497,5.784,5.297,5.03,4.759,4.418,4.052
1300,1300,comoros,"immunization, bcg (% of one-year-old children)",99.0,95.0,90.0,80.0,76.0,94.0,91.0
1301,1301,comoros,"immunization, dpt (% of children ages 12-23 months)",94.0,75.0,70.0,68.0,74.0,91.0,87.0
1302,1302,comoros,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,68.0,74.0,91.0,87.0
1303,1303,comoros,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,1304,comoros,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,65.1027550068405,57.7739628040057,52.9769637637452,1.67216551866072,5.22772095055744
1305,1305,comoros,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,39.0,36.0,33.0,35.0,35.0
1306,1306,comoros,"life expectancy at birth, total (years)",55.84,58.015,58.757,59.604,61.123,62.896,64.166
1307,1307,comoros,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,1308,comoros,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,26.9,26.8,27.1,26.6,0.0
1309,1309,comoros,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,25.3,22.3,21.3,21.4,0.0
1310,1310,comoros,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311,1311,comoros,"mortality rate, infant (per 1,000 live births)",87.7,76.7,72.4,69.8,62.2,54.4,47.2
1312,1312,comoros,people using at least basic drinking water services (% of population),0.0,0.0,90.94792798,87.50908026,83.40597974,80.13200008,0.0
1313,1313,comoros,pregnant women receiving prenatal care (%),0.0,0.0,74.3,0.0,0.0,0.0,0.0
1314,1314,comoros,prevalence of overweight (% of adults),16.0,18.0,19.9,21.9,24.1,26.6,0.0
1315,1315,comoros,prevalence of overweight (% of children under 5),0.0,0.0,21.5,0.0,0.0,0.0,0.0
1316,1316,comoros,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317,1317,comoros,"probability of dying among youth ages 20-24 years (per 1,000)",11.7,10.4,9.1,7.9,6.8,6.3,5.9
1318,1318,comoros,"probability of dying among children ages 5-9 years (per 1,000)",11.7,10.3,9.1,8.3,7.5,6.6,5.6
1319,1319,comoros,"tuberculosis death rate (per 100,000 people)",0.0,0.0,7.9,8.2,7.2,6.8,7.2
1320,1320,"congo, dem. rep.","adolescent fertility rate (births per 1,000 women ages 15-19)",129.3978,125.3056,125.4476,128.9988,129.9144,126.2696,119.3768
1321,1321,"congo, dem. rep.",adults (ages 15+) living with hiv,390000.0,540000.0,550000.0,520000.0,480000.0,460000.0,470000.0
1322,1322,"congo, dem. rep.",adults (ages 15-49) newly infected with hiv,55000.0,50000.0,40000.0,33000.0,26000.0,22000.0,15000.0
1323,1323,"congo, dem. rep.",children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,39.1,0.0,0.0
1324,1324,"congo, dem. rep.","community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325,1325,"congo, dem. rep.",current health expenditure per capita (current us$),0.0,0.0,19.86825752,9.28722,12.89442444,19.73957443,0.0
1326,1326,"congo, dem. rep.","death rate, crude (per 1,000 people)",16.833,15.689,14.637,13.136,11.653,10.396,9.537
1327,1327,"congo, dem. rep.",diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,1328,"congo, dem. rep.",diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,39.3,0.0,0.0
1329,1329,"congo, dem. rep.","fertility rate, total (births per woman)",6.702,6.712,6.718,6.597,6.587,6.437,6.206
1330,1330,"congo, dem. rep.","immunization, bcg (% of one-year-old children)",65.0,34.0,57.0,72.0,83.0,79.0,83.0
1331,1331,"congo, dem. rep.","immunization, dpt (% of children ages 12-23 months)",35.0,23.0,40.0,60.0,60.0,70.0,70.0
1332,1332,"congo, dem. rep.","immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,60.0,70.0,70.0
1333,1333,"congo, dem. rep.","immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,1334,"congo, dem. rep.","incidence of malaria (per 1,000 population at risk)",0.0,0.0,469.523731159233,481.689065313851,389.912721133407,295.763539264582,324.207426413611
1335,1335,"congo, dem. rep.","incidence of tuberculosis (per 100,000 people)",0.0,0.0,327.0,327.0,327.0,324.0,319.0
1336,1336,"congo, dem. rep.","life expectancy at birth, total (years)",48.601,50.411,51.781,53.927,56.417,58.49,59.739
1337,1337,"congo, dem. rep.","maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,1338,"congo, dem. rep.","mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,38.1,36.8,36.0,33.5,0.0
1339,1339,"congo, dem. rep.","mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,28.0,27.5,26.7,24.3,0.0
1340,1340,"congo, dem. rep.","mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341,1341,"congo, dem. rep.","mortality rate, infant (per 1,000 live births)",119.4,114.3,106.5,95.2,83.5,73.0,63.8
1342,1342,"congo, dem. rep.",people using at least basic drinking water services (% of population),0.0,0.0,33.71492715,36.60722724,39.60194826,42.71817997,45.95212696
1343,1343,"congo, dem. rep.",pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,87.3,0.0,0.0
1344,1344,"congo, dem. rep.",prevalence of overweight (% of adults),13.1,14.9,17.0,19.3,21.8,24.7,0.0
1345,1345,"congo, dem. rep.",prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,4.9,0.0,0.0
1346,1346,"congo, dem. rep.",prevalence of undernourishment (% of population),0.0,0.0,0.0,34.6,34.2,35.5,39.8
1347,1347,"congo, dem. rep.","probability of dying among youth ages 20-24 years (per 1,000)",27.1,25.4,23.7,22.2,21.3,20.5,19.7
1348,1348,"congo, dem. rep.","probability of dying among children ages 5-9 years (per 1,000)",26.3,23.7,21.2,19.1,17.1,15.4,13.4
1349,1349,"congo, dem. rep.","tuberculosis death rate (per 100,000 people)",0.0,0.0,61.0,54.0,55.0,64.0,47.0
1350,1350,"congo, rep.","adolescent fertility rate (births per 1,000 women ages 15-19)",128.3248,123.8952,122.1396,121.0008,119.238,114.6758,108.3488
1351,1351,"congo, rep.",adults (ages 15+) living with hiv,50000.0,66000.0,70000.0,71000.0,80000.0,92000.0,110000.0
1352,1352,"congo, rep.",adults (ages 15-49) newly infected with hiv,7200.0,5400.0,5200.0,5200.0,5900.0,6900.0,11000.0
1353,1353,"congo, rep.",children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,48.0,0.0,0.0,0.0
