Country Name,Country Code,Series,Series Code,1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Eswatini,SWZ,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,32.57,35.34,39.49,52.27,32.94,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,11.95,11.13,11.76,12.42,13.16,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,38.4,47.55,34.78,27.57,33.76,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,25.38,31.58,43.09,13.23,13.34,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,25.57,25.38,31.58,43.1,13.23,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,43.69,41.55,48.98,55.51,49.2,..,..
Eswatini,SWZ,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,12.45,10.75,7.61,4.73,8.36,..,..
Eswatini,SWZ,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Eswatini,SWZ,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,42.50604,..,..
Eswatini,SWZ,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Eswatini,SWZ,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,7,7,..
Eswatini,SWZ,Internet users (per 100 people),IT.NET.USER.P2,0,0.00103175,0.926191777,3.696961073,11.04,25.64304231,..
Eswatini,SWZ,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,6,6,..
Eswatini,SWZ,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,..
Eswatini,SWZ,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Eswatini,SWZ,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Eswatini,SWZ,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,92.83154,..
Eswatini,SWZ,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Eswatini,SWZ,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Eswatini,SWZ,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Eswatini,SWZ,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,0,0,0,..
Eswatini,SWZ,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Ethiopia,ETH,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,3.98311,..,4.49659,4.73792,..
Ethiopia,ETH,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,7270373,6382724,4919386,3811908,2306559,..
Ethiopia,ETH,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,61.19561,78.73037,..,..,..
Ethiopia,ETH,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,53.50435,..,..
Ethiopia,ETH,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,28684098,..,..,..
Ethiopia,ETH,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,74.35231,64.50997,..
Ethiopia,ETH,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Ethiopia,ETH,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,34.14732,35.37332,..
Ethiopia,ETH,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,1.61363,2.46284,..,..,..
Ethiopia,ETH,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,65.85268,64.62668,..
Ethiopia,ETH,Duration of compulsory education (years),SE.COM.DURS,..,..,8,8,8,8,..
Ethiopia,ETH,Internet users (per 100 people),IT.NET.USER.P2,0,1.75E-05,0.015263767,0.219659819,0.75,13.85517556,..
Ethiopia,ETH,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,7,7,7,7,..
Ethiopia,ETH,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,4,4,4,4,..
Ethiopia,ETH,Official entrance age to pre-primary education (years),UIS.THAGE.02,4,4,4,4,4,4,..
Ethiopia,ETH,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Ethiopia,ETH,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Ethiopia,ETH,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Ethiopia,ETH,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Ethiopia,ETH,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Ethiopia,ETH,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0.05081,..,..,1.6858,..
Ethiopia,ETH,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,13.9809722900391,..
Faroe Islands,FRO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..
Faroe Islands,FRO,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Faroe Islands,FRO,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Faroe Islands,FRO,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Faroe Islands,FRO,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Faroe Islands,FRO,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Faroe Islands,FRO,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Faroe Islands,FRO,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Faroe Islands,FRO,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,9,9,..
Faroe Islands,FRO,Internet users (per 100 people),IT.NET.USER.P2,0,0,32.91639236,67.90263174,75.2,94.2,..
Faroe Islands,FRO,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,7,7,..
Faroe Islands,FRO,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,..,..,..,..,..
Faroe Islands,FRO,Official entrance age to pre-primary education (years),UIS.THAGE.02,..,..,..,..,..,..,..
Faroe Islands,FRO,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Faroe Islands,FRO,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Faroe Islands,FRO,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Faroe Islands,FRO,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Faroe Islands,FRO,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Faroe Islands,FRO,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,..,..,..
Faroe Islands,FRO,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Fiji,FJI,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,5.85725,5.12197,..,..,..
Fiji,FJI,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,4993,5787,..,..,900,..
Fiji,FJI,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Fiji,FJI,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Fiji,FJI,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Fiji,FJI,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Fiji,FJI,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Fiji,FJI,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,6.55,5.48,4.11,3.1,2.44,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,17.04,7.65,14,19.2,16.61,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,75.35,93.17,83.15,79.6,82.26,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.85,1.83,1,0.6,1.35,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,2.46,2.85,1.68,1,0.6,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,8.27,5.39,4.53,1.6,1.6,..,..
Fiji,FJI,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,42.77,52.62,50.81,40.5,50.2,..,..
Fiji,FJI,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Fiji,FJI,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Fiji,FJI,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Fiji,FJI,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..
Fiji,FJI,Internet users (per 100 people),IT.NET.USER.P2,0,0.009115343,1.496854734,8.453636634,20,42.5,..
Fiji,FJI,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,..,..,..
Fiji,FJI,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,..
Fiji,FJI,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Fiji,FJI,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Fiji,FJI,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Fiji,FJI,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Fiji,FJI,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Fiji,FJI,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Fiji,FJI,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,..,..,..,..
Fiji,FJI,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Finland,FIN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.3389,6.80991,5.7093,6.02507,6.50445,7.03208,..
Finland,FIN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,6595,1014,9179,4931,2192,..
Finland,FIN,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Finland,FIN,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Finland,FIN,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Finland,FIN,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Finland,FIN,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,64.36546,61.3323,60.10416,55.87845,..
Finland,FIN,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,20720.4974630849,32272.5050811701,31351.2700894105,35676.4671860023,..
Finland,FIN,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,0.11,0.31,0.44,0.31,0,..,..
Finland,FIN,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,40.59,34.44,31.3,21.43,0,..,..
Finland,FIN,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,15.47,11.86,14.67,42.02,100,..,..
Finland,FIN,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.1,0.26,0.21,0.26,0,..,..
Finland,FIN,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.1,0.19,0.26,0.17,0,..,..
Finland,FIN,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.1,0.25,0.29,0.23,0,..,..
Finland,FIN,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,45.52,44.42,34.8,42.4,52.66,..,..
Finland,FIN,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,6.67325,7.02459,6.07503,8.8432,..
Finland,FIN,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,100,..,..,..
Finland,FIN,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,93.32675,92.97541,93.92497,91.1568,..
Finland,FIN,Duration of compulsory education (years),SE.COM.DURS,..,..,9,9,9,9,10
Finland,FIN,Internet users (per 100 people),IT.NET.USER.P2,0.40108767,13.90030389,37.24846174,74.48,86.89,86.42213333,..
Finland,FIN,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,7,7,7,7,6
Finland,FIN,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,1,1
Finland,FIN,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3
Finland,FIN,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,100,100,100,100,..
Finland,FIN,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,100,100,100,100,..
Finland,FIN,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,100,100,100,100,..
Finland,FIN,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,100,100,100,100,..
Finland,FIN,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,100,100,100,100,..
